"date","geography","geography code","Household Composition: All categories: Household composition; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 1 bedroom; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 2 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 3 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One person household; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 1 bedroom; measures: Value","Household Composition: One person household; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Total; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 1 bedroom; measures: Value","Household Composition: Other household types; Bedrooms: 2 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 3 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 4 or more bedrooms; measures: Value"
"2011","E00105650","E00105650",141,0,20,109,12,41,0,8,31,2,96,0,11,76,9,14,0,2,12,0,72,0,6,58,8,10,0,3,6,1,4,0,1,2,1
"2011","E00105655","E00105655",127,0,5,110,12,31,0,4,27,0,93,0,1,81,11,17,0,0,17,0,68,0,0,59,9,8,0,1,5,2,3,0,0,2,1
"2011","E00105649","E00105649",141,2,16,101,22,29,2,7,16,4,109,0,9,85,15,21,0,3,17,1,77,0,6,58,13,11,0,0,10,1,3,0,0,0,3
"2011","E00105651","E00105651",140,4,57,53,26,37,2,26,8,1,98,2,30,42,24,10,0,8,1,1,68,1,15,30,22,20,1,7,11,1,5,0,1,3,1
"2011","E00105653","E00105653",136,3,74,52,7,51,3,33,15,0,81,0,38,37,6,11,0,8,3,0,48,0,19,26,3,22,0,11,8,3,4,0,3,0,1
"2011","E00105654","E00105654",128,18,73,28,9,59,15,35,8,1,65,3,38,17,7,17,1,12,4,0,43,2,22,12,7,5,0,4,1,0,4,0,0,3,1
"2011","E00105658","E00105658",122,29,23,53,17,44,24,9,8,3,74,5,12,43,14,12,4,1,7,0,55,1,9,32,13,7,0,2,4,1,4,0,2,2,0
"2011","E00105645","E00105645",113,1,58,45,9,49,0,31,15,3,58,0,26,28,4,4,0,1,2,1,38,0,14,22,2,16,0,11,4,1,6,1,1,2,2
"2011","E00105646","E00105646",115,30,19,61,5,51,28,9,14,0,55,1,9,40,5,7,1,1,5,0,35,0,7,24,4,13,0,1,11,1,9,1,1,7,0
"2011","E00105652","E00105652",132,11,59,59,3,41,6,18,17,0,83,5,36,39,3,7,4,0,3,0,57,1,25,28,3,19,0,11,8,0,8,0,5,3,0
"2011","E00105656","E00105656",147,12,19,111,5,46,8,8,30,0,93,4,11,73,5,16,2,3,10,1,51,2,3,43,3,26,0,5,20,1,8,0,0,8,0
"2011","E00105747","E00105747",139,0,32,72,35,23,0,16,6,1,112,0,16,62,34,19,0,3,14,2,80,0,10,42,28,13,0,3,6,4,4,0,0,4,0
"2011","E00105748","E00105748",130,1,63,57,9,32,0,21,11,0,95,1,40,45,9,10,0,5,5,0,69,1,26,36,6,16,0,9,4,3,3,0,2,1,0
"2011","E00105749","E00105749",127,0,38,64,25,30,0,12,17,1,95,0,26,47,22,16,0,6,8,2,71,0,18,34,19,8,0,2,5,1,2,0,0,0,2
"2011","E00105750","E00105750",125,2,38,68,17,16,1,8,7,0,104,1,28,61,14,10,0,5,5,0,83,1,22,46,14,11,0,1,10,0,5,0,2,0,3
"2011","E00105751","E00105751",105,22,28,45,10,34,14,10,10,0,69,8,18,33,10,12,0,3,7,2,52,5,14,25,8,5,3,1,1,0,2,0,0,2,0
"2011","E00105752","E00105752",125,1,13,89,22,19,1,4,14,0,103,0,9,74,20,20,0,2,15,3,77,0,7,53,17,6,0,0,6,0,3,0,0,1,2
"2011","E00105780","E00105780",163,7,70,62,24,55,6,32,13,4,105,1,35,49,20,10,0,3,4,3,84,1,25,42,16,11,0,7,3,1,3,0,3,0,0
"2011","E00105784","E00105784",175,0,37,115,23,41,0,12,25,4,127,0,22,86,19,7,0,5,1,1,109,0,15,76,18,11,0,2,9,0,7,0,3,4,0
"2011","E00105786","E00105786",134,0,70,50,14,35,0,24,6,5,92,0,41,42,9,10,0,5,3,2,60,0,23,32,5,22,0,13,7,2,7,0,5,2,0
"2011","E00105787","E00105787",136,4,34,78,20,40,4,16,17,3,92,0,16,60,16,26,0,8,14,4,60,0,7,42,11,6,0,1,4,1,4,0,2,1,1
"2011","E00105788","E00105788",120,1,19,59,41,33,1,8,20,4,81,0,10,38,33,17,0,0,9,8,59,0,10,24,25,5,0,0,5,0,6,0,1,1,4
"2011","E00105615","E00105615",132,5,54,69,4,40,3,19,18,0,86,2,34,46,4,8,0,4,4,0,50,1,13,32,4,28,1,17,10,0,6,0,1,5,0
"2011","E00105619","E00105619",124,1,57,63,3,46,1,30,15,0,71,0,27,41,3,9,0,6,3,0,51,0,14,34,3,11,0,7,4,0,7,0,0,7,0
"2011","E00105620","E00105620",104,0,48,51,5,33,0,23,9,1,68,0,25,41,2,6,0,4,2,0,44,0,14,28,2,18,0,7,11,0,3,0,0,1,2
"2011","E00105621","E00105621",141,5,60,74,2,34,4,18,12,0,92,1,38,52,1,6,1,0,5,0,60,0,28,31,1,26,0,10,16,0,15,0,4,10,1
"2011","E00105622","E00105622",134,21,84,24,5,58,17,34,7,0,70,4,48,15,3,7,1,4,2,0,46,3,32,9,2,17,0,12,4,1,6,0,2,2,2
"2011","E00105606","E00105606",126,16,27,68,15,40,13,8,17,2,80,2,17,48,13,9,0,3,4,2,58,0,10,37,11,13,2,4,7,0,6,1,2,3,0
"2011","E00105609","E00105609",139,2,41,74,22,36,2,18,14,2,93,0,20,54,19,9,0,4,3,2,63,0,12,36,15,21,0,4,15,2,10,0,3,6,1
"2011","E00105611","E00105611",126,0,28,78,20,31,0,9,20,2,87,0,17,55,15,7,0,1,6,0,63,0,11,38,14,17,0,5,11,1,8,0,2,3,3
"2011","E00105612","E00105612",160,4,50,73,33,45,3,22,17,3,113,1,28,54,30,22,1,13,5,3,81,0,11,44,26,10,0,4,5,1,2,0,0,2,0
"2011","E00105605","E00105605",166,0,65,71,30,43,0,25,16,2,120,0,39,54,27,4,0,3,1,0,94,0,27,41,26,22,0,9,12,1,3,0,1,1,1
"2011","E00105607","E00105607",133,28,51,49,5,48,21,17,10,0,78,7,31,36,4,17,2,9,6,0,40,5,11,21,3,21,0,11,9,1,7,0,3,3,1
"2011","E00105608","E00105608",122,2,65,53,2,37,2,24,11,0,82,0,39,41,2,7,0,3,4,0,53,0,23,28,2,22,0,13,9,0,3,0,2,1,0
"2011","E00105610","E00105610",138,0,52,72,14,34,0,23,11,0,100,0,28,58,14,10,0,4,6,0,67,0,17,40,10,23,0,7,12,4,4,0,1,3,0
"2011","E00105613","E00105613",122,7,46,55,14,32,5,17,7,3,86,2,27,46,11,14,0,6,7,1,65,2,16,38,9,7,0,5,1,1,4,0,2,2,0
"2011","E00105614","E00105614",132,3,50,76,3,43,3,24,16,0,82,0,25,54,3,12,0,3,9,0,52,0,13,37,2,18,0,9,8,1,7,0,1,6,0
"2011","E00105616","E00105616",145,9,42,73,21,38,6,16,15,1,103,3,26,54,20,15,1,7,4,3,73,2,14,42,15,15,0,5,8,2,4,0,0,4,0
"2011","E00105617","E00105617",131,12,28,80,11,36,7,13,16,0,92,5,15,62,10,17,3,4,10,0,60,2,8,42,8,15,0,3,10,2,3,0,0,2,1
"2011","E00105618","E00105618",139,10,54,52,23,40,9,25,5,1,94,1,26,45,22,9,0,8,1,0,74,1,15,39,19,11,0,3,5,3,5,0,3,2,0
"2011","E00105693","E00105693",153,2,35,98,18,29,0,18,10,1,114,2,15,84,13,14,0,3,10,1,87,2,10,65,10,13,0,2,9,2,10,0,2,4,4
"2011","E00105694","E00105694",133,3,49,68,13,50,2,25,23,0,81,1,24,44,12,11,1,5,5,0,55,0,13,32,10,15,0,6,7,2,2,0,0,1,1
"2011","E00105695","E00105695",115,0,50,59,6,23,0,18,4,1,85,0,31,50,4,6,0,2,2,2,62,0,20,40,2,17,0,9,8,0,7,0,1,5,1
"2011","E00105696","E00105696",125,23,51,45,6,49,18,20,10,1,72,4,30,33,5,7,0,5,1,1,45,2,15,26,2,20,2,10,6,2,4,1,1,2,0
"2011","E00105697","E00105697",138,11,33,75,19,35,6,14,15,0,93,4,18,53,18,11,3,4,4,0,71,1,14,43,13,11,0,0,6,5,10,1,1,7,1
"2011","E00105698","E00105698",114,14,44,51,5,36,14,12,9,1,76,0,32,40,4,12,0,9,3,0,48,0,18,26,4,16,0,5,11,0,2,0,0,2,0
"2011","E00105591","E00105591",108,8,59,38,3,35,5,21,9,0,67,3,36,25,3,8,0,5,2,1,42,3,20,18,1,17,0,11,5,1,6,0,2,4,0
"2011","E00105593","E00105593",114,16,20,53,25,35,15,9,10,1,75,1,11,39,24,5,0,2,3,0,60,0,6,30,24,10,1,3,6,0,4,0,0,4,0
"2011","E00105594","E00105594",132,40,31,56,5,44,25,9,10,0,87,14,22,46,5,22,5,9,8,0,58,8,11,34,5,7,1,2,4,0,1,1,0,0,0
"2011","E00105595","E00105595",137,23,18,78,18,42,16,9,15,2,84,7,8,54,15,5,5,0,0,0,53,1,3,36,13,26,1,5,18,2,11,0,1,9,1
"2011","E00105596","E00105596",131,2,30,93,6,40,1,12,26,1,83,1,17,60,5,11,1,3,6,1,56,0,6,46,4,16,0,8,8,0,8,0,1,7,0
"2011","E00105589","E00105589",127,1,96,30,0,56,0,47,9,0,66,1,48,17,0,15,1,13,1,0,36,0,25,11,0,15,0,10,5,0,5,0,1,4,0
"2011","E00105590","E00105590",145,4,50,80,11,47,1,23,22,1,90,3,24,54,9,7,0,3,4,0,59,1,15,37,6,24,2,6,13,3,8,0,3,4,1
"2011","E00105592","E00105592",110,2,65,41,2,54,2,40,12,0,51,0,22,28,1,3,0,3,0,0,27,0,9,17,1,21,0,10,11,0,5,0,3,1,1
"2011","E00105601","E00105601",122,7,76,37,2,60,4,43,13,0,56,2,29,23,2,2,0,2,0,0,41,2,20,17,2,13,0,7,6,0,6,1,4,1,0
"2011","E00105602","E00105602",81,0,47,33,1,48,0,32,15,1,30,0,14,16,0,0,0,0,0,0,16,0,7,9,0,14,0,7,7,0,3,0,1,2,0
"2011","E00105603","E00105603",83,1,32,46,4,32,1,16,14,1,49,0,15,31,3,4,0,0,4,0,30,0,8,20,2,15,0,7,7,1,2,0,1,1,0
"2011","E00105640","E00105640",112,15,51,41,5,55,15,25,14,1,51,0,24,24,3,7,0,5,2,0,36,0,16,17,3,8,0,3,5,0,6,0,2,3,1
"2011","E00105641","E00105641",125,3,84,38,0,47,2,40,5,0,74,1,42,31,0,13,1,9,3,0,43,0,25,18,0,18,0,8,10,0,4,0,2,2,0
"2011","E00105643","E00105643",116,21,50,42,3,55,18,26,11,0,54,3,21,27,3,10,1,5,3,1,28,2,9,15,2,16,0,7,9,0,7,0,3,4,0
"2011","E00105644","E00105644",121,0,42,73,6,31,0,17,14,0,82,0,23,53,6,6,0,3,2,1,48,0,16,29,3,28,0,4,22,2,8,0,2,6,0
"2011","E00105647","E00105647",141,15,76,46,4,56,13,34,7,2,79,2,40,35,2,16,1,15,0,0,48,1,19,26,2,15,0,6,9,0,6,0,2,4,0
"2011","E00105657","E00105657",117,25,40,42,10,48,20,19,9,0,66,5,21,32,8,16,1,12,3,0,41,3,7,24,7,9,1,2,5,1,3,0,0,1,2
"2011","E00105781","E00105781",130,24,30,72,4,64,19,23,22,0,60,4,6,47,3,5,0,0,4,1,37,4,4,28,1,18,0,2,15,1,6,1,1,3,1
"2011","E00105782","E00105782",132,13,36,53,30,45,11,15,17,2,81,2,19,35,25,10,0,1,7,2,62,1,14,25,22,9,1,4,3,1,6,0,2,1,3
"2011","E00105783","E00105783",129,23,71,30,5,52,20,25,6,1,67,3,41,21,2,10,1,4,5,0,38,2,20,14,2,19,0,17,2,0,10,0,5,3,2
"2011","E00105785","E00105785",114,0,76,29,9,42,0,32,5,5,70,0,42,24,4,3,0,3,0,0,55,0,31,21,3,12,0,8,3,1,2,0,2,0,0
"2011","E00105789","E00105789",143,29,28,83,3,51,27,11,13,0,89,2,17,67,3,13,0,1,12,0,57,2,11,41,3,19,0,5,14,0,3,0,0,3,0
"2011","E00105790","E00105790",139,3,61,56,19,35,3,23,4,5,93,0,33,49,11,2,0,1,1,0,57,0,19,29,9,34,0,13,19,2,11,0,5,3,3
"2011","E00105791","E00105791",120,1,98,19,2,45,0,37,8,0,71,1,57,11,2,6,0,6,0,0,51,1,41,8,1,14,0,10,3,1,4,0,4,0,0
"2011","E00105531","E00105531",134,13,36,59,26,42,12,16,13,1,88,1,19,44,24,14,0,5,6,3,61,0,10,30,21,13,1,4,8,0,4,0,1,2,1
"2011","E00105532","E00105532",124,10,56,54,4,34,8,19,7,0,85,2,36,43,4,15,1,12,2,0,51,1,19,29,2,19,0,5,12,2,5,0,1,4,0
"2011","E00105533","E00105533",143,18,88,25,12,58,14,41,1,2,82,4,47,21,10,12,0,10,2,0,53,4,24,16,9,17,0,13,3,1,3,0,0,3,0
"2011","E00105534","E00105534",118,3,56,47,12,43,2,25,14,2,70,1,28,32,9,6,1,3,2,0,52,0,21,24,7,12,0,4,6,2,5,0,3,1,1
"2011","E00105535","E00105535",124,18,58,39,9,50,14,23,12,1,71,4,34,26,7,15,1,7,6,1,42,2,18,16,6,14,1,9,4,0,3,0,1,1,1
"2011","E00105536","E00105536",133,14,54,61,4,51,10,29,11,1,79,4,24,48,3,11,1,7,3,0,49,2,13,32,2,19,1,4,13,1,3,0,1,2,0
"2011","E00105537","E00105537",131,0,56,57,18,31,0,23,7,1,95,0,31,48,16,20,0,8,11,1,63,0,18,32,13,12,0,5,5,2,5,0,2,2,1
"2011","E00105538","E00105538",150,33,33,72,12,71,30,13,26,2,72,3,16,45,8,6,2,0,4,0,45,1,11,26,7,21,0,5,15,1,7,0,4,1,2
"2011","E00105539","E00105539",141,30,58,40,13,67,25,29,13,0,69,4,27,26,12,17,2,11,4,0,42,1,13,17,11,10,1,3,5,1,5,1,2,1,1
"2011","E00105541","E00105541",127,21,69,34,3,68,18,38,11,1,54,2,31,20,1,23,0,22,1,0,24,2,9,12,1,7,0,0,7,0,5,1,0,3,1
"2011","E00105543","E00105543",120,2,83,33,2,53,1,41,11,0,65,1,41,22,1,12,0,10,2,0,40,1,22,16,1,13,0,9,4,0,2,0,1,0,1
"2011","E00105544","E00105544",120,0,43,73,4,43,0,24,19,0,73,0,18,51,4,9,0,8,1,0,50,0,8,38,4,14,0,2,12,0,4,0,1,3,0
"2011","E00105552","E00105552",127,8,65,51,3,46,8,26,12,0,75,0,35,38,2,16,0,10,5,1,41,0,17,23,1,18,0,8,10,0,6,0,4,1,1
"2011","E00105555","E00105555",122,1,87,32,2,47,1,38,6,2,71,0,48,23,0,18,0,14,4,0,39,0,26,13,0,14,0,8,6,0,4,0,1,3,0
"2011","E00105557","E00105557",119,3,63,48,5,40,3,25,11,1,72,0,35,34,3,13,0,10,3,0,45,0,17,25,3,14,0,8,6,0,7,0,3,3,1
"2011","E00105540","E00105540",116,0,75,38,3,35,0,24,10,1,78,0,49,27,2,5,0,5,0,0,53,0,30,21,2,20,0,14,6,0,3,0,2,1,0
"2011","E00105542","E00105542",115,48,19,46,2,70,44,4,22,0,43,4,14,23,2,2,2,0,0,0,32,2,14,15,1,9,0,0,8,1,2,0,1,1,0
"2011","E00105547","E00105547",116,1,61,46,8,32,0,22,9,1,79,1,38,34,6,15,1,11,2,1,50,0,20,27,3,14,0,7,5,2,5,0,1,3,1
"2011","E00105553","E00105553",110,13,45,49,3,44,11,19,14,0,65,2,26,34,3,12,1,6,5,0,45,1,18,24,2,8,0,2,5,1,1,0,0,1,0
"2011","E00105554","E00105554",121,2,74,42,3,33,1,21,11,0,82,1,48,30,3,10,0,7,3,0,56,1,31,21,3,16,0,10,6,0,6,0,5,1,0
"2011","E00105556","E00105556",105,1,50,52,2,32,0,24,8,0,70,1,26,41,2,4,0,2,2,0,54,1,21,30,2,12,0,3,9,0,3,0,0,3,0
"2011","E00105597","E00105597",139,3,40,69,27,38,1,16,17,4,96,2,24,50,20,22,0,5,16,1,68,2,15,32,19,6,0,4,2,0,5,0,0,2,3
"2011","E00105598","E00105598",125,7,27,79,12,35,4,11,17,3,89,3,16,61,9,18,0,5,13,0,61,2,9,41,9,10,1,2,7,0,1,0,0,1,0
"2011","E00105599","E00105599",128,11,52,54,11,53,9,30,12,2,71,2,21,39,9,6,0,2,4,0,55,1,14,31,9,10,1,5,4,0,4,0,1,3,0
"2011","E00105600","E00105600",124,35,33,45,11,52,32,13,7,0,67,3,17,36,11,12,3,4,4,1,48,0,10,28,10,7,0,3,4,0,5,0,3,2,0
"2011","E00105604","E00105604",132,14,69,45,4,55,12,39,4,0,72,1,28,39,4,15,0,11,4,0,43,1,13,26,3,14,0,4,9,1,5,1,2,2,0
"2011","E00105667","E00105667",149,2,76,57,14,39,1,24,13,1,106,1,50,43,12,12,1,6,4,1,79,0,35,33,11,15,0,9,6,0,4,0,2,1,1
"2011","E00105673","E00105673",118,5,66,31,16,26,5,15,5,1,86,0,48,25,13,8,0,2,3,3,55,0,33,14,8,23,0,13,8,2,6,0,3,1,2
"2011","E00105674","E00105674",134,12,43,39,40,41,12,14,13,2,88,0,27,23,38,17,0,8,3,6,63,0,14,18,31,8,0,5,2,1,5,0,2,3,0
"2011","E00105675","E00105675",123,0,52,49,22,29,0,18,8,3,87,0,30,39,18,18,0,10,5,3,63,0,16,34,13,6,0,4,0,2,7,0,4,2,1
"2011","E00171879","E00171879",117,0,11,16,90,16,0,4,3,9,98,0,7,11,80,4,0,1,1,2,89,0,5,9,75,5,0,1,1,3,3,0,0,2,1
"2011","E00171881","E00171881",111,0,14,20,77,9,0,4,4,1,94,0,10,15,69,10,0,2,4,4,81,0,7,11,63,3,0,1,0,2,8,0,0,1,7
"2011","E00105664","E00105664",143,6,35,57,45,30,6,14,8,2,104,0,17,45,42,15,0,3,10,2,77,0,11,30,36,12,0,3,5,4,9,0,4,4,1
"2011","E00105668","E00105668",126,6,40,41,39,35,6,17,10,2,88,0,23,30,35,13,0,3,9,1,70,0,19,20,31,5,0,1,1,3,3,0,0,1,2
"2011","E00105669","E00105669",169,0,24,76,69,30,0,9,13,8,136,0,15,60,61,19,0,6,12,1,108,0,9,42,57,9,0,0,6,3,3,0,0,3,0
"2011","E00105670","E00105670",109,4,38,47,20,40,4,22,9,5,62,0,13,36,13,11,0,0,10,1,48,0,11,25,12,3,0,2,1,0,7,0,3,2,2
"2011","E00105671","E00105671",143,10,17,90,26,34,7,5,22,0,103,3,11,65,24,10,1,1,6,2,80,2,8,50,20,13,0,2,9,2,6,0,1,3,2
"2011","E00105672","E00105672",109,0,35,54,20,23,0,9,12,2,81,0,25,39,17,10,0,1,8,1,60,0,20,25,15,11,0,4,6,1,5,0,1,3,1
"2011","E00105660","E00105660",172,56,33,76,7,89,53,19,17,0,82,2,14,59,7,16,2,2,11,1,50,0,7,38,5,16,0,5,10,1,1,1,0,0,0
"2011","E00105661","E00105661",137,16,52,67,2,47,9,22,15,1,89,7,29,52,1,12,2,5,5,0,56,3,18,34,1,21,2,6,13,0,1,0,1,0,0
"2011","E00105662","E00105662",138,31,66,38,3,52,23,20,8,1,73,6,38,27,2,9,4,5,0,0,46,1,25,19,1,18,1,8,8,1,13,2,8,3,0
"2011","E00105663","E00105663",138,1,82,48,7,42,1,33,8,0,84,0,45,34,5,6,0,3,3,0,50,0,23,24,3,28,0,19,7,2,12,0,4,6,2
"2011","E00105665","E00105665",135,9,78,44,4,43,7,26,9,1,86,2,48,34,2,6,0,4,2,0,53,2,28,21,2,27,0,16,11,0,6,0,4,1,1
"2011","E00105666","E00105666",133,1,65,62,5,48,1,35,12,0,82,0,29,48,5,16,0,9,6,1,60,0,15,41,4,6,0,5,1,0,3,0,1,2,0
"2011","E00105738","E00105738",115,3,70,38,4,37,1,26,10,0,72,2,41,25,4,3,0,2,1,0,49,1,26,19,3,20,1,13,5,1,6,0,3,3,0
"2011","E00105739","E00105739",119,2,70,42,5,42,2,30,10,0,66,0,38,24,4,7,0,3,4,0,43,0,25,15,3,16,0,10,5,1,11,0,2,8,1
"2011","E00105740","E00105740",117,2,52,46,17,38,2,20,13,3,73,0,30,31,12,8,0,4,2,2,47,0,16,23,8,18,0,10,6,2,6,0,2,2,2
"2011","E00105741","E00105741",115,0,60,49,6,31,0,24,6,1,78,0,34,39,5,3,0,1,2,0,57,0,25,27,5,18,0,8,10,0,6,0,2,4,0
"2011","E00105743","E00105743",114,0,24,59,31,26,0,13,10,3,83,0,11,47,25,8,0,1,5,2,69,0,8,39,22,6,0,2,3,1,5,0,0,2,3
"2011","E00105745","E00105745",116,0,9,95,12,22,0,5,16,1,90,0,4,75,11,6,0,1,4,1,74,0,3,62,9,10,0,0,9,1,4,0,0,4,0
"2011","E00105736","E00105736",137,6,69,36,26,55,4,35,12,4,74,2,33,22,17,5,0,2,0,3,49,1,19,17,12,20,1,12,5,2,8,0,1,2,5
"2011","E00105742","E00105742",134,2,68,43,21,47,2,33,9,3,82,0,33,34,15,12,0,4,6,2,52,0,20,20,12,18,0,9,8,1,5,0,2,0,3
"2011","E00105744","E00105744",117,0,55,52,10,29,0,18,9,2,80,0,36,38,6,5,0,3,2,0,52,0,19,27,6,23,0,14,9,0,8,0,1,5,2
"2011","E00105746","E00105746",117,0,78,29,10,44,0,39,5,0,67,0,37,22,8,13,0,6,7,0,41,0,21,13,7,13,0,10,2,1,6,0,2,2,2
"2011","E00105753","E00105753",124,53,52,8,11,86,48,34,4,0,38,5,18,4,11,7,1,5,0,1,16,2,6,2,6,15,2,7,2,4,0,0,0,0,0
"2011","E00171827","E00171827",94,13,30,23,28,28,8,10,6,4,61,5,19,16,21,3,0,2,1,0,49,4,13,13,19,9,1,4,2,2,5,0,1,1,3
"2011","E00171954","E00171954",109,0,22,45,42,19,0,10,4,5,86,0,11,40,35,4,0,1,2,1,70,0,5,34,31,12,0,5,4,3,4,0,1,1,2
"2011","E00171956","E00171956",105,1,64,25,15,43,0,38,4,1,61,1,26,21,13,16,1,14,0,1,36,0,8,17,11,9,0,4,4,1,1,0,0,0,1
"2011","E00105571","E00105571",138,9,43,67,19,32,7,15,9,1,102,2,27,55,18,8,0,3,3,2,85,1,21,47,16,9,1,3,5,0,4,0,1,3,0
"2011","E00105572","E00105572",102,0,39,56,7,31,0,20,10,1,66,0,16,44,6,9,0,1,8,0,50,0,14,30,6,7,0,1,6,0,5,0,3,2,0
"2011","E00105574","E00105574",79,1,29,47,2,34,1,18,14,1,42,0,11,30,1,6,0,1,5,0,28,0,7,21,0,8,0,3,4,1,3,0,0,3,0
"2011","E00105576","E00105576",88,2,34,47,5,30,0,15,12,3,55,2,17,35,1,8,0,3,5,0,40,1,13,25,1,7,1,1,5,0,3,0,2,0,1
"2011","E00105581","E00105581",112,1,59,49,3,34,1,21,12,0,73,0,37,34,2,9,0,7,2,0,43,0,18,23,2,21,0,12,9,0,5,0,1,3,1
"2011","E00105582","E00105582",213,8,36,99,70,37,3,11,19,4,165,5,24,72,64,13,1,2,5,5,134,2,20,58,54,18,2,2,9,5,11,0,1,8,2
"2011","E00105588","E00105588",98,0,30,38,30,32,0,15,12,5,62,0,15,26,21,12,0,3,8,1,46,0,10,17,19,4,0,2,1,1,4,0,0,0,4
"2011","E00105570","E00105570",114,18,35,51,10,35,11,12,9,3,73,7,20,40,6,10,4,3,3,0,42,1,9,26,6,21,2,8,11,0,6,0,3,2,1
"2011","E00105573","E00105573",135,4,27,79,25,33,2,10,18,3,96,2,16,57,21,9,0,3,4,2,57,1,8,34,14,30,1,5,19,5,6,0,1,4,1
"2011","E00105575","E00105575",112,9,50,49,4,47,5,25,17,0,62,4,24,30,4,8,3,3,1,1,40,1,15,22,2,14,0,6,7,1,3,0,1,2,0
"2011","E00105577","E00105577",119,22,58,36,3,55,17,24,14,0,63,5,33,22,3,18,1,16,1,0,34,3,12,16,3,11,1,5,5,0,1,0,1,0,0
"2011","E00105578","E00105578",89,1,71,17,0,38,0,33,5,0,50,1,37,12,0,11,0,7,4,0,25,0,20,5,0,14,1,10,3,0,1,0,1,0,0
"2011","E00105579","E00105579",131,2,68,55,6,37,1,25,11,0,90,1,43,41,5,10,0,5,5,0,59,0,27,28,4,21,1,11,8,1,4,0,0,3,1
"2011","E00105580","E00105580",114,36,34,40,4,60,33,17,10,0,52,3,17,28,4,13,0,10,3,0,34,3,3,24,4,5,0,4,1,0,2,0,0,2,0
"2011","E00105583","E00105583",131,31,62,32,6,59,21,29,9,0,71,10,33,23,5,16,5,9,1,1,40,5,11,20,4,15,0,13,2,0,1,0,0,0,1
"2011","E00105545","E00105545",125,25,26,68,6,39,17,5,16,1,82,8,20,49,5,19,4,6,9,0,53,4,13,32,4,10,0,1,8,1,4,0,1,3,0
"2011","E00105546","E00105546",121,1,74,42,4,35,1,28,6,0,79,0,41,34,4,8,0,6,2,0,52,0,25,24,3,19,0,10,8,1,7,0,5,2,0
"2011","E00105548","E00105548",205,30,59,70,46,76,28,27,16,5,123,2,31,51,39,13,0,7,3,3,94,2,19,41,32,16,0,5,7,4,6,0,1,3,2
"2011","E00105549","E00105549",118,2,68,41,7,33,2,22,9,0,79,0,41,31,7,10,0,7,3,0,57,0,27,24,6,12,0,7,4,1,6,0,5,1,0
"2011","E00105550","E00105550",109,0,68,38,3,31,0,22,8,1,71,0,40,29,2,6,0,4,2,0,51,0,26,23,2,14,0,10,4,0,7,0,6,1,0
"2011","E00105551","E00105551",129,1,24,86,18,19,0,5,12,2,105,1,18,72,14,19,0,8,11,0,77,1,9,54,13,9,0,1,7,1,5,0,1,2,2
"2011","E00105584","E00105584",112,6,50,47,9,43,3,29,10,1,65,3,20,35,7,5,0,3,2,0,35,1,9,18,7,25,2,8,15,0,4,0,1,2,1
