"date","geography","geography code","Rural Urban","Household Composition: All categories: Household composition; measures: Value","Household Composition: One person household; measures: Value","Household Composition: One person household: Aged 65 and over; measures: Value","Household Composition: One person household: Other; measures: Value","Household Composition: One family household; measures: Value","Household Composition: One family only: All aged 65 and over; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: No children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: Dependent children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: All children non-dependent; measures: Value","Household Composition: One family only: Cohabiting couple; measures: Value","Household Composition: One family only: Cohabiting couple: No children; measures: Value","Household Composition: One family only: Cohabiting couple: Dependent children; measures: Value","Household Composition: One family only: Cohabiting couple: All children non-dependent; measures: Value","Household Composition: One family only: Lone parent; measures: Value","Household Composition: One family only: Lone parent: Dependent children; measures: Value","Household Composition: One family only: Lone parent: All children non-dependent; measures: Value","Household Composition: Other household types; measures: Value","Household Composition: Other household types: With dependent children; measures: Value","Household Composition: Other household types: All full-time students; measures: Value","Household Composition: Other household types: All aged 65 and over; measures: Value","Household Composition: Other household types: Other; measures: Value"
"2011","E00061892","E00061892","Total",129,35,7,28,90,9,58,24,17,17,14,7,7,0,9,4,5,4,3,0,0,1
"2011","E00061882","E00061882","Total",130,36,19,17,83,4,33,7,18,8,18,6,11,1,28,18,10,11,9,0,0,2
"2011","E00061894","E00061894","Total",114,35,12,23,72,3,31,8,18,5,15,1,11,3,23,19,4,7,4,0,0,3
"2011","E00061895","E00061895","Total",117,44,9,35,66,7,21,11,6,4,9,4,5,0,29,22,7,7,2,0,0,5
"2011","E00061896","E00061896","Total",155,41,17,24,109,6,40,12,19,9,27,7,18,2,36,29,7,5,5,0,0,0
"2011","E00061897","E00061897","Total",126,24,7,17,93,4,36,13,14,9,18,2,15,1,35,24,11,9,7,0,0,2
"2011","E00061883","E00061883","Total",123,26,15,11,86,4,39,12,23,4,17,4,12,1,26,17,9,11,6,0,0,5
"2011","E00061884","E00061884","Total",126,25,4,21,88,3,32,10,13,9,21,9,12,0,32,22,10,13,10,0,0,3
"2011","E00061885","E00061885","Total",124,34,17,17,79,9,39,15,18,6,13,4,6,3,18,9,9,11,6,0,0,5
"2011","E00061886","E00061886","Total",127,23,12,11,88,12,45,9,25,11,12,3,9,0,19,13,6,16,6,0,1,9
"2011","E00061758","E00061758","Total",118,28,13,15,83,10,45,20,17,8,19,8,9,2,9,7,2,7,4,0,1,2
"2011","E00061759","E00061759","Total",175,63,25,38,102,16,30,18,8,4,20,4,14,2,36,26,10,10,4,0,1,5
"2011","E00061760","E00061760","Total",135,49,29,20,79,9,36,19,8,9,11,9,2,0,23,16,7,7,4,0,0,3
"2011","E00061761","E00061761","Total",113,47,30,17,63,15,31,11,13,7,9,1,8,0,8,5,3,3,1,0,0,2
"2011","E00061762","E00061762","Total",106,25,7,18,74,11,45,17,16,12,7,4,3,0,11,6,5,7,3,0,0,4
"2011","E00061757","E00061757","Total",130,42,16,26,75,8,33,10,20,3,10,1,8,1,24,16,8,13,9,0,2,2
"2011","E00061765","E00061765","Total",138,66,27,39,67,5,26,13,7,6,16,6,9,1,20,16,4,5,1,0,0,4
"2011","E00061768","E00061768","Total",104,36,14,22,64,8,32,10,14,8,10,6,3,1,14,7,7,4,1,0,1,2
"2011","E00061769","E00061769","Total",129,51,25,26,70,6,25,8,10,7,12,5,6,1,27,19,8,8,2,0,2,4
"2011","E00061772","E00061772","Total",134,41,22,19,82,11,41,15,12,14,8,3,5,0,22,17,5,11,4,0,0,7
"2011","E00061637","E00061637","Total",155,26,3,23,117,1,35,7,25,3,51,29,21,1,30,27,3,12,7,0,0,5
"2011","E00061638","E00061638","Total",78,16,7,9,51,2,13,4,6,3,16,12,4,0,20,14,6,11,7,0,0,4
"2011","E00061640","E00061640","Total",85,60,46,14,25,6,10,5,4,1,7,3,4,0,2,2,0,0,0,0,0,0
"2011","E00061642","E00061642","Total",128,19,9,10,98,2,37,11,22,4,19,5,13,1,40,29,11,11,6,0,0,5
"2011","E00061629","E00061629","Total",117,22,11,11,83,5,36,13,16,7,15,4,11,0,27,22,5,12,6,0,0,6
"2011","E00061631","E00061631","Total",112,29,13,16,76,9,27,6,12,9,10,4,6,0,30,26,4,7,2,0,2,3
"2011","E00061633","E00061633","Total",128,49,25,24,71,9,21,7,7,7,16,5,11,0,25,24,1,8,4,0,0,4
"2011","E00061634","E00061634","Total",131,44,9,35,75,7,32,9,15,8,11,7,4,0,25,20,5,12,5,0,1,6
"2011","E00061639","E00061639","Total",135,31,12,19,92,5,37,15,19,3,22,9,13,0,28,21,7,12,7,0,1,4
"2011","E00061641","E00061641","Total",123,19,11,8,94,8,34,13,17,4,17,7,8,2,35,27,8,10,4,0,0,6
"2011","E00061643","E00061643","Total",131,33,19,14,84,4,41,17,13,11,11,3,6,2,28,21,7,14,7,0,0,7
"2011","E00061630","E00061630","Total",54,17,10,7,34,0,16,7,4,5,5,0,4,1,13,13,0,3,2,0,0,1
"2011","E00061632","E00061632","Total",213,41,10,31,149,5,63,18,39,6,46,21,22,3,35,30,5,23,13,0,0,10
"2011","E00174142","E00174142","Total",117,10,1,9,101,2,72,25,35,12,13,8,5,0,14,12,2,6,4,0,0,2
"2011","E00174143","E00174143","Total",78,31,4,27,46,4,20,6,12,2,8,5,2,1,14,12,2,1,1,0,0,0
"2011","E00174144","E00174144","Total",91,29,12,17,62,5,30,12,13,5,17,10,6,1,10,10,0,0,0,0,0,0
"2011","E00174186","E00174186","Total",115,8,0,8,103,3,62,15,35,12,19,9,8,2,19,16,3,4,4,0,0,0
"2011","E00174187","E00174187","Total",83,17,1,16,55,0,37,7,24,6,13,4,8,1,5,5,0,11,7,0,0,4
"2011","E00061492","E00061492","Total",145,44,8,36,93,10,38,11,20,7,24,14,10,0,21,14,7,8,3,0,0,5
"2011","E00061496","E00061496","Total",127,34,9,25,87,6,29,9,17,3,18,8,10,0,34,25,9,6,2,0,0,4
"2011","E00061497","E00061497","Total",123,47,24,23,70,4,26,11,13,2,16,6,7,3,24,21,3,6,1,0,0,5
"2011","E00061498","E00061498","Total",122,21,5,16,98,5,45,19,18,8,26,13,12,1,22,18,4,3,2,0,0,1
"2011","E00061499","E00061499","Total",130,32,7,25,93,7,47,23,19,5,21,11,10,0,18,13,5,5,2,0,0,3
"2011","E00061485","E00061485","Total",163,54,14,40,102,10,44,15,16,13,22,9,12,1,26,24,2,7,5,0,0,2
"2011","E00061491","E00061491","Total",119,34,16,18,77,3,23,11,6,6,22,6,14,2,29,27,2,8,4,0,3,1
"2011","E00061493","E00061493","Total",141,56,14,42,76,4,21,7,8,6,22,8,13,1,29,25,4,9,8,0,0,1
"2011","E00061494","E00061494","Total",127,32,8,24,90,2,20,6,8,6,24,6,16,2,44,37,7,5,3,0,0,2
"2011","E00061495","E00061495","Total",134,72,39,33,54,4,12,4,7,1,16,7,9,0,22,18,4,8,5,0,1,2
"2011","E00061812","E00061812","Total",127,38,14,24,79,10,23,9,11,3,18,7,10,1,28,20,8,10,6,0,0,4
"2011","E00061813","E00061813","Total",138,68,34,34,63,7,21,6,13,2,15,6,9,0,20,16,4,7,4,0,0,3
"2011","E00061815","E00061815","Total",136,64,23,41,66,12,30,17,6,7,16,7,7,2,8,7,1,6,1,0,0,5
"2011","E00174165","E00174165","Total",56,14,4,10,38,4,21,7,10,4,4,1,2,1,9,5,4,4,3,0,0,1
"2011","E00174166","E00174166","Total",72,35,22,13,34,7,7,3,4,0,10,5,4,1,10,6,4,3,3,0,0,0
"2011","E00061811","E00061811","Total",123,40,21,19,77,13,40,14,16,10,13,5,7,1,11,8,3,6,4,0,0,2
"2011","E00061814","E00061814","Total",122,30,11,19,84,6,48,22,17,9,17,8,8,1,13,7,6,8,4,0,0,4
"2011","E00061816","E00061816","Total",128,42,20,22,80,10,42,14,14,14,15,13,2,0,13,11,2,6,2,0,1,3
"2011","E00061817","E00061817","Total",148,48,23,25,94,11,36,14,14,8,32,19,13,0,15,11,4,6,3,0,1,2
"2011","E00061818","E00061818","Total",114,23,11,12,82,10,40,17,19,4,14,9,4,1,18,13,5,9,3,0,2,4
"2011","E00061819","E00061819","Total",141,47,10,37,89,6,49,21,23,5,18,7,9,2,16,7,9,5,4,0,0,1
"2011","E00061855","E00061855","Total",132,68,15,53,59,3,20,11,6,3,13,4,8,1,23,22,1,5,1,0,0,4
"2011","E00061867","E00061867","Total",137,42,21,21,89,10,47,15,23,9,15,5,9,1,17,12,5,6,4,0,0,2
"2011","E00061868","E00061868","Total",110,31,10,21,69,2,28,15,8,5,20,12,7,1,19,16,3,10,2,0,0,8
"2011","E00061869","E00061869","Total",135,56,14,42,74,7,38,22,12,4,11,5,6,0,18,12,6,5,2,0,0,3
"2011","E00061870","E00061870","Total",83,31,8,23,47,5,16,3,10,3,10,5,4,1,16,13,3,5,3,0,0,2
"2011","E00061871","E00061871","Total",158,67,12,55,84,2,23,9,8,6,20,11,9,0,39,33,6,7,4,0,0,3
"2011","E00061462","E00061462","Total",134,20,8,12,106,13,63,30,17,16,12,5,6,1,18,9,9,8,7,0,0,1
"2011","E00061464","E00061464","Total",135,17,5,12,113,4,69,29,27,13,23,12,10,1,17,10,7,5,3,0,0,2
"2011","E00061465","E00061465","Total",150,19,1,18,125,12,73,27,31,15,30,9,14,7,10,4,6,6,3,0,0,3
"2011","E00061466","E00061466","Total",119,30,15,15,81,13,44,20,15,9,12,4,7,1,12,8,4,8,3,0,2,3
"2011","E00061471","E00061471","Total",125,24,9,15,95,11,65,34,20,11,11,5,6,0,8,4,4,6,4,0,0,2
"2011","E00061472","E00061472","Total",136,35,9,26,96,7,64,24,22,18,19,10,8,1,6,5,1,5,4,0,0,1
"2011","E00061473","E00061473","Total",111,19,3,16,88,2,54,20,15,19,16,8,7,1,16,11,5,4,1,0,0,3
"2011","E00061474","E00061474","Total",119,26,18,8,91,14,56,22,21,13,13,2,10,1,8,5,3,2,2,0,0,0
"2011","E00061467","E00061467","Total",126,26,15,11,96,17,58,20,25,13,12,6,6,0,9,2,7,4,1,0,1,2
"2011","E00061468","E00061468","Total",125,25,11,14,95,13,57,23,23,11,17,7,6,4,8,4,4,5,3,0,0,2
"2011","E00061469","E00061469","Total",131,29,23,6,97,26,57,21,17,19,4,1,2,1,10,5,5,5,4,0,0,1
"2011","E00061470","E00061470","Total",123,42,24,18,78,18,34,14,8,12,6,4,2,0,20,10,10,3,1,0,0,2
"2011","E00061475","E00061475","Total",126,59,45,14,66,22,29,21,1,7,5,4,1,0,10,6,4,1,1,0,0,0
"2011","E00061552","E00061552","Total",121,25,7,18,91,10,59,33,18,8,15,10,4,1,7,6,1,5,1,0,0,4
"2011","E00061553","E00061553","Total",119,18,13,5,96,27,46,18,18,10,13,3,10,0,10,5,5,5,4,0,0,1
"2011","E00061560","E00061560","Total",144,46,12,34,92,12,49,19,18,12,14,9,5,0,17,12,5,6,3,0,0,3
"2011","E00061562","E00061562","Total",121,28,15,13,88,13,58,26,21,11,9,1,6,2,8,4,4,5,2,1,0,2
"2011","E00061563","E00061563","Total",129,68,39,29,57,20,20,13,3,4,7,4,3,0,10,5,5,4,0,0,1,3
"2011","E00061613","E00061613","Total",140,23,9,14,110,10,74,27,32,15,10,5,5,0,16,9,7,7,3,0,0,4
"2011","E00061614","E00061614","Total",139,34,17,17,90,7,48,13,21,14,12,5,6,1,23,14,9,15,7,0,3,5
"2011","E00061615","E00061615","Total",145,30,13,17,107,7,70,30,33,7,14,6,7,1,16,7,9,8,4,0,0,4
"2011","E00061616","E00061616","Total",129,29,16,13,93,6,52,19,20,13,12,6,6,0,23,14,9,7,1,0,0,6
"2011","E00061628","E00061628","Total",140,29,17,12,104,16,60,20,21,19,14,6,7,1,14,7,7,7,2,0,0,5
"2011","E00061777","E00061777","Total",134,26,7,19,92,7,26,8,13,5,16,3,13,0,43,37,6,16,10,0,0,6
"2011","E00061779","E00061779","Total",136,30,6,24,90,3,29,9,16,4,21,7,13,1,37,29,8,16,9,1,0,6
"2011","E00061783","E00061783","Total",123,31,14,17,79,6,36,16,15,5,20,7,12,1,17,16,1,13,6,0,1,6
"2011","E00061785","E00061785","Total",137,42,11,31,89,3,30,7,12,11,30,11,17,2,26,16,10,6,0,1,0,5
"2011","E00061793","E00061793","Total",118,23,11,12,86,7,53,18,26,9,10,4,6,0,16,9,7,9,4,0,0,5
"2011","E00061776","E00061776","Total",119,36,19,17,74,4,23,6,10,7,19,7,11,1,28,21,7,9,4,0,0,5
"2011","E00061778","E00061778","Total",122,28,8,20,89,4,29,6,18,5,18,10,8,0,38,35,3,5,4,0,0,1
"2011","E00061791","E00061791","Total",108,60,37,23,36,1,5,1,2,2,10,1,9,0,20,14,6,12,6,0,0,6
"2011","E00061792","E00061792","Total",139,38,15,23,88,3,24,4,15,5,16,7,8,1,45,38,7,13,8,0,0,5
"2011","E00061794","E00061794","Total",146,37,1,36,102,2,27,13,13,1,23,7,14,2,50,45,5,7,5,0,0,2
"2011","E00061781","E00061781","Total",127,38,22,16,79,12,37,11,15,11,12,3,8,1,18,9,9,10,4,0,0,6
"2011","E00061782","E00061782","Total",127,23,13,10,96,4,46,2,32,12,16,5,8,3,30,25,5,8,5,0,0,3
"2011","E00061784","E00061784","Total",117,29,12,17,81,12,41,12,18,11,12,4,5,3,16,8,8,7,3,0,0,4
"2011","E00061786","E00061786","Total",113,39,18,21,65,9,38,9,21,8,4,2,2,0,14,8,6,9,5,0,0,4
"2011","E00061780","E00061780","Total",148,57,12,45,78,0,24,7,10,7,25,15,10,0,29,23,6,13,6,0,0,7
"2011","E00061787","E00061787","Total",113,48,6,42,59,1,26,9,8,9,11,6,5,0,21,17,4,6,1,2,0,3
"2011","E00061788","E00061788","Total",122,55,9,46,60,0,12,4,4,4,14,8,6,0,34,28,6,7,6,0,0,1
"2011","E00061789","E00061789","Total",132,28,6,22,95,4,30,17,8,5,18,14,4,0,43,37,6,9,7,0,0,2
"2011","E00061790","E00061790","Total",129,42,8,34,77,4,36,10,15,11,14,6,8,0,23,19,4,10,5,0,1,4
"2011","E00061549","E00061549","Total",128,40,15,25,84,12,53,26,17,10,11,7,4,0,8,4,4,4,1,0,1,2
"2011","E00061550","E00061550","Total",119,16,12,4,95,28,55,33,13,9,8,7,1,0,4,1,3,8,2,0,0,6
"2011","E00061554","E00061554","Total",127,34,17,17,83,11,50,22,17,11,10,8,2,0,12,10,2,10,3,0,1,6
"2011","E00061556","E00061556","Total",130,35,31,4,91,28,54,32,8,14,7,2,4,1,2,0,2,4,1,0,1,2
"2011","E00061561","E00061561","Total",121,45,33,12,73,32,35,24,3,8,5,4,1,0,1,1,0,3,1,0,0,2
